;id;player;player_team;s1;opponent;s2;rating2.0;map;date;event_type;event_tier
26694;12822;vini;FURIA;16;Luminosity;12;1.05;vtg;2019-07-18;lan;A
26695;12822;vini;FURIA;16;eUnited;12;0.65;ovp;2019-07-18;lan;A
26696;12822;vini;FURIA;16;eUnited;9;1.01;nuke;2019-07-18;lan;A
26697;12822;vini;FURIA;13;INTZ;16;0.98;ovp;2019-07-17;lan;A
26698;12822;vini;FURIA;16;Spirit;5;1.4;vtg;2019-07-14;lan;A
26699;12822;vini;FURIA;16;Spirit;10;0.82;nuke;2019-07-14;lan;A
26700;12822;vini;FURIA;16;Vitality;4;1.22;inf;2019-07-14;lan;A
26701;12822;vini;FURIA;16;Vitality;10;1.13;trn;2019-07-14;lan;A
26702;12822;vini;FURIA;16;Chiefs;11;1.37;nuke;2019-07-14;lan;A
26703;12822;vini;FURIA;19;Chiefs;16;1.29;trn;2019-07-14;lan;A
26704;12822;vini;FURIA;8;Sprout;16;1.12;inf;2019-07-13;lan;A
26705;12822;vini;FURIA;16;Chiefs;6;1.71;nuke;2019-07-13;lan;A
26706;12822;vini;FURIA;16;Singularity;14;1.2;nuke;2019-12-07;lan;A
26707;12822;vini;FURIA;16;Singularity;11;2.17;trn;2019-12-07;lan;A
26708;12822;vini;FURIA;14;Natus Vincere;16;0.69;ovp;2019-03-07;lan;A
26709;12822;vini;FURIA;12;Natus Vincere;16;0.49;nuke;2019-03-07;lan;A
26710;12822;vini;FURIA;16;Renegades;12;0.88;mrg;2019-02-07;lan;A
26711;12822;vini;FURIA;16;Renegades;9;0.93;nuke;2019-02-07;lan;A
26712;12822;vini;FURIA;7;NRG;16;0.85;nuke;2019-02-07;lan;A
26713;12822;vini;FURIA;12;GamerLegion;16;1.14;vtg;2019-06-16;lan;A
26714;12822;vini;FURIA;11;GamerLegion;16;0.93;inf;2019-06-16;lan;A
26715;12822;vini;FURIA;4;Vitality;16;0.44;ovp;2019-09-06;lan;A
26716;12822;vini;FURIA;9;Vitality;16;0.99;inf;2019-09-06;lan;A
26717;12822;vini;FURIA;22;North;20;0.74;ovp;2019-08-06;lan;A
26718;12822;vini;FURIA;16;North;11;0.79;inf;2019-08-06;lan;A
26719;12822;vini;FURIA;16;Astralis;13;1.09;nuke;2019-07-06;lan;A
26720;12822;vini;FURIA;16;Astralis;10;1.21;mrg;2019-07-06;lan;A
26721;12822;vini;FURIA;12;Astralis;16;0.71;inf;2019-07-06;lan;A
26722;12822;vini;FURIA;9;NRG;16;0.45;nuke;2019-06-06;lan;A
26723;12822;vini;FURIA;13;NRG;16;1.32;trn;2019-06-06;lan;A
26724;12822;vini;FURIA;16;Astralis;14;1.0;nuke;2019-06-06;lan;A
26725;12822;vini;FURIA;4;Liquid;16;0.85;ovp;2019-01-06;lan;A
26726;12822;vini;FURIA;13;Liquid;16;0.65;nuke;2019-01-06;lan;A
26727;12822;vini;FURIA;16;Vitality;8;1.55;nuke;2019-05-31;lan;A
26728;12822;vini;FURIA;16;Vitality;8;1.13;inf;2019-05-31;lan;A
26729;12822;vini;FURIA;9;ENCE;16;0.62;nuke;2019-05-31;lan;A
26730;12822;vini;FURIA;16;ENCE;11;0.82;trn;2019-05-31;lan;A
26731;12822;vini;FURIA;9;ENCE;16;0.48;ovp;2019-05-31;lan;A
26732;12822;vini;FURIA;16;fnatic;12;1.16;nuke;2019-05-30;lan;A
26733;12822;vini;FURIA;16;fnatic;12;1.57;mrg;2019-05-30;lan;A
26734;12822;vini;FURIA;16;NRG;7;1.19;ovp;2019-05-28;lan;A
26735;12822;vini;FURIA;16;AVANGAR;19;1.29;trn;2019-04-21;lan;A
26736;12822;vini;FURIA;8;AVANGAR;16;0.74;inf;2019-04-21;lan;A
26737;12822;vini;FURIA;16;AVANGAR;2;1.04;vtg;2019-04-21;lan;A
26738;12822;vini;FURIA;16;Sharks;4;1.45;vtg;2019-04-21;lan;A
26739;12822;vini;FURIA;16;Sharks;13;1.4;inf;2019-04-21;lan;A
26740;12822;vini;FURIA;16;INTZ;4;1.42;trn;2019-04-20;lan;A
26741;12822;vini;FURIA;16;INTZ;3;1.48;nuke;2019-04-20;lan;A
26742;12822;vini;FURIA;16;eUnited;8;1.27;nuke;2019-04-20;lan;A
26743;12822;vini;FURIA;16;eUnited;13;0.91;inf;2019-04-20;lan;A
26744;12822;vini;FURIA;11;INTZ;16;0.65;mrg;2019-04-20;lan;A
26745;12822;vini;FURIA;10;Cloud9;16;1.11;cch;2019-02-16;lan;A
26746;12822;vini;FURIA;1;Cloud9;16;0.31;inf;2019-02-16;lan;A
26747;12822;vini;FURIA;16;Cloud9;1;1.89;mrg;2019-02-16;lan;A
26748;12822;vini;FURIA;16;Spirit;14;0.91;nuke;2019-02-14;lan;A
26749;12822;vini;FURIA;16;Spirit;9;1.42;mrg;2019-02-14;lan;A
26750;12822;vini;FURIA;14;AVANGAR;16;0.99;mrg;2019-02-13;lan;A
26751;12822;vini;FURIA;6;Ninjas in Pyjamas;16;0.86;mrg;2019-02-13;lan;A
26752;12822;vini;FURIA;16;Envy;11;1.27;cch;2019-01-26;lan;A
26753;12822;vini;FURIA;16;Envy;2;1.24;ovp;2019-01-26;lan;A
26754;12822;vini;FURIA;12;NRG;16;1.0;cch;2019-01-25;lan;A
26755;12822;vini;FURIA;9;NRG;16;0.85;inf;2019-01-25;lan;A
26756;12822;vini;FURIA;16;INTZ;7;1.58;inf;2019-01-24;lan;A
26757;12822;vini;FURIA;16;INTZ;9;1.03;mrg;2019-01-24;lan;A
26758;12822;vini;FURIA;8;INTZ;16;0.47;trn;2019-01-24;lan;A
26759;12822;vini;FURIA;16;Envy;9;0.78;mrg;2019-01-22;lan;A
26760;12822;vini;FURIA;16;Envy;14;1.05;inf;2019-01-22;lan;A
26761;12822;vini;FURIA;16;eUnited;11;1.04;mrg;2019-01-22;lan;A
26762;11747;jnt;Sharks;12;Renegades;16;0.75;nuke;2019-04-12;lan;A
26763;11747;jnt;Sharks;5;Renegades;16;0.71;mrg;2019-04-12;lan;A
26764;11747;jnt;Sharks;16;Renegades;7;1.44;d2;2019-04-12;lan;A
26765;11747;jnt;Sharks;13;G2;16;0.9;inf;2019-03-12;lan;A
26766;11747;jnt;Sharks;7;MIBR;16;0.81;trn;2019-11-29;lan;A
26767;11747;jnt;Sharks;13;MIBR;16;0.98;vtg;2019-11-29;lan;A
26768;11747;jnt;Sharks;15;Astralis;19;1.02;nuke;2019-11-28;lan;A
26769;11747;jnt;Sharks;16;Infinity;13;1.04;ovp;2019-10-20;lan;A
26770;11747;jnt;Sharks;16;Infinity;5;1.35;nuke;2019-10-20;lan;A
26771;11747;jnt;Sharks;16;Isurus;13;0.81;inf;2019-10-19;lan;A
26772;11747;jnt;Sharks;16;Isurus;10;1.6;nuke;2019-10-19;lan;A
26773;11747;jnt;Sharks;16;DETONA;12;0.84;d2;2019-10-18;lan;A
26774;11747;jnt;Sharks;16;DETONA;12;1.2;vtg;2019-10-18;lan;A
26775;11747;jnt;Sharks;12;FURIA;16;0.87;trn;2019-07-20;lan;A
26776;11747;jnt;Sharks;9;FURIA;16;1.06;nuke;2019-07-20;lan;A
26777;11747;jnt;Sharks;13;INTZ;16;1.05;nuke;2019-07-19;lan;A
26778;11747;jnt;Sharks;12;INTZ;16;0.78;mrg;2019-07-19;lan;A
26779;11747;jnt;Sharks;16;Singularity;10;0.55;trn;2019-07-18;lan;A
26780;11747;jnt;Sharks;16;Singularity;6;1.37;vtg;2019-07-18;lan;A
26781;11747;jnt;Sharks;7;Singularity;16;0.57;nuke;2019-07-18;lan;A
26782;11747;jnt;Sharks;12;NRG;16;0.73;nuke;2019-07-17;lan;A
26783;11747;jnt;Sharks;14;NRG;16;1.64;inf;2019-07-17;lan;A
26784;11747;jnt;Sharks;16;Singularity;8;1.41;nuke;2019-07-17;lan;A
26785;11747;jnt;Sharks;4;FURIA;16;0.79;vtg;2019-04-21;lan;A
26786;11747;jnt;Sharks;13;FURIA;16;1.3;inf;2019-04-21;lan;A
26787;11747;jnt;Sharks;16;Valiance;12;1.1;trn;2019-04-20;lan;A
26788;11747;jnt;Sharks;16;Redemption POA;9;1.15;trn;2019-04-20;lan;A
26789;203;n0thing;Complexity;16;Lazarus;13;0.76;nuke;2019-04-19;lan;A
26790;203;n0thing;Complexity;19;Lazarus;17;0.67;mrg;2019-04-19;lan;A
26791;203;n0thing;Complexity;3;Liquid;16;0.75;inf;2019-04-18;lan;A
26792;203;n0thing;Complexity;2;Liquid;16;0.42;d2;2019-04-18;lan;A
26793;203;n0thing;Complexity;16;Liquid;12;1.24;cch;2019-04-18;lan;A
26794;203;n0thing;Complexity;15;Ghost;19;0.99;nuke;2019-04-17;lan;A
26795;203;n0thing;Complexity;13;Ghost;16;0.73;ovp;2019-04-17;lan;A
26796;203;n0thing;Complexity;19;Ghost;16;0.68;mrg;2019-04-17;lan;A
26797;203;n0thing;Team n0thing;11;Team Skadoodle;16;1.37;d2;2019-04-14;lan;A
26798;203;n0thing;Team n0thing;10;Team Skadoodle;16;0.64;trn;2019-04-14;lan;A
26799;203;n0thing;Team n0thing;22;Team Skadoodle;19;1.09;inf;2019-04-14;lan;A
26800;203;n0thing;Team n0thing;12;Team hazed;16;0.94;vtg;2019-04-13;lan;A
26801;203;n0thing;Complexity;14;FaZe;16;0.89;d2;2019-02-23;lan;A
26802;203;n0thing;Complexity;11;FaZe;16;0.95;mrg;2019-02-23;lan;A
26803;203;n0thing;Complexity;16;FaZe;8;1.06;cch;2019-02-23;lan;A
26804;203;n0thing;Complexity;19;NRG;16;1.1;cch;2019-02-21;lan;A
26805;203;n0thing;Complexity;22;NRG;19;0.98;nuke;2019-02-21;lan;A
26806;203;n0thing;Complexity;9;MIBR;16;0.88;mrg;2019-02-20;lan;A
26807;203;n0thing;Complexity;6;Astralis;16;0.65;nuke;2019-02-20;lan;A
26808;203;n0thing;Complexity;2;FaZe;16;0.41;cch;2019-01-26;lan;A
26809;203;n0thing;Complexity;12;FaZe;16;1.39;trn;2019-01-26;lan;A
26810;203;n0thing;Complexity;6;BIG;16;0.52;cch;2019-01-26;lan;A
26811;203;n0thing;Complexity;13;BIG;16;0.84;ovp;2019-01-26;lan;A
26812;203;n0thing;Complexity;14;fnatic;16;1.22;trn;2019-01-20;lan;A
26813;203;n0thing;Complexity;3;Astralis;16;0.79;d2;2019-01-19;lan;A
26814;12089;vanity;CSGO-MDL;16;Divine;7;1.31;mrg;2019-12-16;lan;A
26815;12089;vanity;CSGO-MDL;16;Divine;5;0.46;ovp;2019-12-16;lan;A
26816;12089;vanity;CSGO-MDL;16;Divine;12;0.81;inf;2019-12-15;lan;A
26817;12089;vanity;CSGO-MDL;8;Divine;16;0.4;d2;2019-12-15;lan;A
26818;12089;vanity;CSGO-MDL;16;Divine;11;0.93;ovp;2019-12-15;lan;A
26819;12089;vanity;CSGO-MDL;16;call it luck;6;1.6;ovp;2019-12-15;lan;A
26820;12089;vanity;CSGO-MDL;19;call it luck;16;1.15;inf;2019-12-15;lan;A
26821;12089;vanity;CSGO-MDL;16;Third Impact;12;0.99;ovp;2019-12-15;lan;A
26822;12089;vanity;CSGO-MDL;16;Third Impact;10;1.02;nuke;2019-12-15;lan;A
26823;12089;vanity;CSGO-MDL;16;Thunder Logic;4;1.14;ovp;2019-12-14;lan;A
26824;12089;vanity;CSGO-MDL;16;Thunder Logic;5;1.43;trn;2019-12-14;lan;A
26825;12089;vanity;eUnited;10;Complexity;16;0.48;inf;2019-10-14;lan;A
26826;12089;vanity;eUnited;9;Complexity;16;0.78;d2;2019-10-14;lan;A
26827;12089;vanity;eUnited;16;Complexity;10;1.01;ovp;2019-10-14;lan;A
26828;12089;vanity;eUnited;16;Cloud9;12;1.48;ovp;2019-10-13;lan;A
26829;12089;vanity;eUnited;16;Cloud9;10;1.77;mrg;2019-10-13;lan;A
26830;12089;vanity;eUnited;7;Cloud9;16;0.74;nuke;2019-10-13;lan;A
26831;12089;vanity;eUnited;9;Evil Geniuses;16;0.87;d2;2019-12-10;lan;A
26832;12089;vanity;eUnited;12;Evil Geniuses;16;0.57;inf;2019-12-10;lan;A
26833;12089;vanity;eUnited;16;Evil Geniuses;6;1.34;vtg;2019-12-10;lan;A
26834;12089;vanity;eUnited;10;ENCE;16;1.03;trn;2019-09-26;lan;A
26835;12089;vanity;eUnited;12;ENCE;16;0.96;ovp;2019-09-26;lan;A
26836;12089;vanity;eUnited;3;Liquid;16;0.37;mrg;2019-09-26;lan;A
26837;12089;vanity;eUnited;12;Liquid;16;0.82;ovp;2019-09-26;lan;A
26838;12089;vanity;eUnited;12;FURIA;16;0.82;ovp;2019-07-18;lan;A
26839;12089;vanity;eUnited;9;FURIA;16;0.97;nuke;2019-07-18;lan;A
26840;12089;vanity;eUnited;11;Luminosity;16;1.0;d2;2019-07-17;lan;A
26841;12089;vanity;eUnited;16;Infinity;11;1.11;nuke;2019-05-24;lan;A
26842;12089;vanity;eUnited;16;Infinity;0;1.79;d2;2019-05-24;lan;A
26843;12089;vanity;eUnited;11;Ghost;16;0.94;inf;2019-05-23;lan;A
26844;12089;vanity;eUnited;22;Ghost;18;1.29;d2;2019-05-23;lan;A
26845;12089;vanity;eUnited;9;Ghost;16;0.81;mrg;2019-05-23;lan;A
26846;12089;vanity;eUnited;7;Cloud9;16;0.39;d2;2019-05-22;lan;A
26847;12089;vanity;eUnited;14;Cloud9;16;0.9;nuke;2019-05-22;lan;A
26848;12089;vanity;eUnited;16;Cloud9;8;1.09;inf;2019-05-22;lan;A
26849;12089;vanity;eUnited;17;MVP PK;19;1.42;ovp;2019-04-30;lan;A
26850;12089;vanity;eUnited;9;MVP PK;16;0.79;trn;2019-04-30;lan;A
26851;12089;vanity;eUnited;13;Ninjas in Pyjamas;16;0.96;nuke;2019-04-30;lan;A
26852;12089;vanity;eUnited;8;FURIA;16;0.92;nuke;2019-04-20;lan;A
26853;12089;vanity;eUnited;13;FURIA;16;1.52;inf;2019-04-20;lan;A
26854;12089;vanity;eUnited;23;AVANGAR;25;1.4;inf;2019-04-19;lan;A
26855;12089;vanity;eUnited;16;INTZ;11;1.17;ovp;2019-04-15;lan;A
26856;12089;vanity;eUnited;16;INTZ;13;0.98;mrg;2019-04-15;lan;A
26857;12089;vanity;eUnited;9;NRG;16;0.84;mrg;2019-04-14;lan;A
26858;12089;vanity;eUnited;13;NRG;16;0.94;d2;2019-04-14;lan;A
26859;12089;vanity;eUnited;16;Renegades;9;1.31;mrg;2019-04-13;lan;A
26860;12089;vanity;eUnited;16;Renegades;6;1.36;ovp;2019-04-13;lan;A
26861;4959;kioshima;Heretics;14;DETONA;16;1.04;mrg;2019-11-24;lan;A
26862;4959;kioshima;Heretics;16;DETONA;3;1.17;ovp;2019-11-24;lan;A
26863;4959;kioshima;Heretics;16;DETONA;13;1.05;d2;2019-11-24;lan;A
26864;4959;kioshima;Heretics;10;DETONA;16;0.85;inf;2019-11-24;lan;A
26865;4959;kioshima;Heretics;16;Movistar Riders;11;1.65;inf;2019-11-24;lan;A
26866;4959;kioshima;Heretics;16;Movistar Riders;12;1.2;ovp;2019-11-24;lan;A
26867;4959;kioshima;Heretics;16;eXploit;1;0.91;d2;2019-11-23;lan;A
26868;4959;kioshima;Heretics;16;eXploit;5;1.5;inf;2019-11-23;lan;A
26869;4959;kioshima;Heretics;8;Movistar Riders;16;0.85;ovp;2019-11-23;lan;A
26870;4959;kioshima;Heretics;10;Movistar Riders;16;0.93;nuke;2019-11-23;lan;A
26871;4959;kioshima;Heretics;9;Gambit Youngsters;16;1.04;d2;2019-11-16;lan;A
26872;4959;kioshima;Heretics;16;Gambit Youngsters;9;1.3;inf;2019-11-16;lan;A
26873;4959;kioshima;Heretics;9;Gambit Youngsters;16;0.54;vtg;2019-11-16;lan;A
26874;4959;kioshima;Heretics;16;Copenhagen Flames;7;1.23;inf;2019-11-16;lan;A
26875;4959;kioshima;Heretics;16;Copenhagen Flames;10;0.86;ovp;2019-11-16;lan;A
26876;4959;kioshima;Heretics;12;Tricked;16;0.93;nuke;2019-11-15;lan;A
26877;4959;kioshima;G2;7;Evil Geniuses;16;0.49;nuke;2019-09-29;lan;A
26878;4959;kioshima;G2;8;Evil Geniuses;16;0.75;d2;2019-09-29;lan;A
26879;4959;kioshima;G2;16;ENCE;11;1.24;ovp;2019-09-27;lan;A
26880;4959;kioshima;G2;11;ENCE;16;0.55;nuke;2019-09-27;lan;A
26881;4959;kioshima;G2;19;ENCE;17;0.88;d2;2019-09-27;lan;A
26882;4959;kioshima;G2;8;Liquid;16;0.96;ovp;2019-09-26;lan;A
26883;4959;kioshima;G2;19;Liquid;17;1.13;inf;2019-09-26;lan;A
26884;4959;kioshima;G2;3;Liquid;16;0.48;d2;2019-09-26;lan;A
26885;4959;kioshima;G2;16;ENCE;14;0.9;nuke;2019-09-26;lan;A
26886;4959;kioshima;G2;19;ENCE;17;1.08;d2;2019-09-26;lan;A
26887;4959;kioshima;Cloud9;9;FaZe;16;0.95;d2;2019-02-24;lan;A
26888;4959;kioshima;Cloud9;14;FaZe;16;0.88;cch;2019-02-24;lan;A
26889;4959;kioshima;Cloud9;16;HellRaisers;12;1.0;cch;2019-02-23;lan;A
26890;4959;kioshima;Cloud9;16;HellRaisers;8;1.69;inf;2019-02-23;lan;A
26891;4959;kioshima;Cloud9;14;Vitality;16;0.94;mrg;2019-02-21;lan;A
26892;4959;kioshima;Cloud9;0;Astralis;16;0.41;trn;2019-02-20;lan;A
26893;4959;kioshima;Cloud9;16;MIBR;3;1.49;inf;2019-02-20;lan;A
26894;4959;kioshima;Cloud9;19;Winstrike;16;1.06;ovp;2019-02-17;lan;A
26895;4959;kioshima;Cloud9;16;Winstrike;7;1.33;nuke;2019-02-17;lan;A
26896;4959;kioshima;Cloud9;16;FURIA;10;1.4;cch;2019-02-16;lan;A
26897;4959;kioshima;Cloud9;16;FURIA;1;1.9;inf;2019-02-16;lan;A
26898;4959;kioshima;Cloud9;1;FURIA;16;0.43;mrg;2019-02-16;lan;A
26899;4959;kioshima;Cloud9;6;ViCi;16;0.61;inf;2019-02-14;lan;A
26900;4959;kioshima;Cloud9;3;TYLOO;16;0.81;ovp;2019-02-13;lan;A
26901;4959;kioshima;Cloud9;16;Grayhound;11;1.71;mrg;2019-02-13;lan;A
26902;4959;kioshima;Cloud9;9;FaZe;16;0.9;trn;2019-01-28;lan;A
26903;4959;kioshima;Cloud9;12;FaZe;16;1.19;inf;2019-01-28;lan;A
26904;4959;kioshima;Cloud9;16;FaZe;3;1.27;mrg;2019-01-28;lan;A
26905;4959;kioshima;Cloud9;16;BIG;14;1.39;ovp;2019-01-26;lan;A
26906;4959;kioshima;Cloud9;16;BIG;14;0.98;cch;2019-01-26;lan;A
26907;4959;kioshima;Cloud9;19;FaZe;16;1.21;mrg;2019-01-25;lan;A
26908;4959;kioshima;Cloud9;19;FaZe;15;1.04;ovp;2019-01-25;lan;A
26909;4959;kioshima;Cloud9;14;fnatic;16;0.99;mrg;2019-01-20;lan;A
26910;4959;kioshima;Cloud9;9;Astralis;16;1.23;mrg;2019-01-20;lan;A
26911;4959;kioshima;Cloud9;16;fnatic;7;1.38;ovp;2019-01-20;lan;A
26912;11110;golden;fnatic;11;MOUZ;16;0.5;mrg;2019-08-12;lan;A
26913;11110;golden;fnatic;10;MOUZ;16;0.55;trn;2019-08-12;lan;A
26914;11110;golden;fnatic;11;MOUZ;16;0.96;inf;2019-08-12;lan;A
26915;11110;golden;fnatic;16;Natus Vincere;6;1.28;ovp;2019-07-12;lan;A
26916;11110;golden;fnatic;16;Natus Vincere;11;1.11;nuke;2019-07-12;lan;A
26917;11110;golden;fnatic;14;Natus Vincere;16;0.65;inf;2019-07-12;lan;A
26918;11110;golden;fnatic;16;Liquid;8;1.02;inf;2019-06-12;lan;A
26919;11110;golden;fnatic;16;Liquid;11;1.07;ovp;2019-06-12;lan;A
26920;11110;golden;fnatic;16;100 Thieves;5;1.23;mrg;2019-05-12;lan;A
26921;11110;golden;fnatic;16;100 Thieves;13;0.98;trn;2019-05-12;lan;A
26922;11110;golden;fnatic;16;MIBR;11;1.45;vtg;2019-04-12;lan;A
26923;11110;golden;fnatic;16;MIBR;19;0.92;d2;2019-04-12;lan;A
26924;11110;golden;fnatic;16;MIBR;10;1.05;inf;2019-04-12;lan;A
26925;11110;golden;fnatic;16;Heroic;13;0.72;ovp;2019-03-12;lan;A
26926;11110;golden;fnatic;16;Heroic;13;1.29;vtg;2019-03-12;lan;A
26927;11110;golden;fnatic;9;Heroic;16;0.58;inf;2019-03-12;lan;A
26928;11110;golden;fnatic;3;Evil Geniuses;16;0.37;mrg;2019-03-12;lan;A
26929;11110;golden;fnatic;10;Liquid;16;0.73;mrg;2019-01-12;lan;A
26930;11110;golden;fnatic;6;Liquid;16;0.77;inf;2019-01-12;lan;A
26931;11110;golden;fnatic;16;Liquid;6;1.02;ovp;2019-01-12;lan;A
26932;11110;golden;fnatic;16;MIBR;13;1.22;inf;2019-11-30;lan;A
26933;11110;golden;fnatic;16;MIBR;9;1.27;vtg;2019-11-30;lan;A
26934;11110;golden;fnatic;14;Astralis;16;1.02;inf;2019-11-29;lan;A
26935;11110;golden;fnatic;6;Astralis;16;0.75;nuke;2019-11-29;lan;A
26936;11110;golden;fnatic;16;MIBR;9;1.17;inf;2019-11-28;lan;A
26937;11110;golden;fnatic;9;FaZe;16;0.77;trn;2019-11-18;lan;A
26938;11110;golden;fnatic;16;FaZe;7;1.3;inf;2019-11-18;lan;A
26939;11110;golden;fnatic;5;FaZe;16;0.5;ovp;2019-11-18;lan;A
26940;11110;golden;fnatic;16;Vitality;9;0.79;inf;2019-11-17;lan;A
26941;11110;golden;fnatic;16;Vitality;9;1.44;mrg;2019-11-17;lan;A
26942;11110;golden;fnatic;9;Vitality;16;0.45;nuke;2019-11-17;lan;A
26943;11110;golden;fnatic;16;HellRaisers;7;1.08;mrg;2019-11-16;lan;A
26944;11110;golden;fnatic;16;HellRaisers;11;0.78;inf;2019-11-16;lan;A
26945;11110;golden;fnatic;8;HellRaisers;16;0.94;ovp;2019-11-16;lan;A
26946;11110;golden;fnatic;9;Evil Geniuses;16;1.05;mrg;2019-10-27;lan;A
26947;11110;golden;fnatic;12;Evil Geniuses;16;0.92;d2;2019-10-27;lan;A
26948;11110;golden;fnatic;19;FURIA;15;1.03;mrg;2019-10-27;lan;A
26949;11110;golden;fnatic;16;FURIA;14;1.01;nuke;2019-10-27;lan;A
26950;11110;golden;fnatic;11;FURIA;16;0.9;inf;2019-10-27;lan;A
26951;11110;golden;fnatic;13;Evil Geniuses;16;0.97;inf;2019-10-26;lan;A
26952;11110;golden;fnatic;10;Evil Geniuses;16;0.74;d2;2019-10-26;lan;A
26953;11110;golden;fnatic;16;Evil Geniuses;2;1.1;mrg;2019-10-26;lan;A
26954;11110;golden;fnatic;16;G2;12;1.14;mrg;2019-10-25;lan;A
26955;11110;golden;fnatic;14;G2;16;0.54;d2;2019-10-25;lan;A
26956;11110;golden;fnatic;16;G2;11;0.7;ovp;2019-10-25;lan;A
26957;11110;golden;fnatic;16;Vitality;12;0.83;nuke;2019-10-24;lan;A
26958;11110;golden;fnatic;16;Vitality;7;1.29;inf;2019-10-24;lan;A
26959;11110;golden;fnatic;16;MIBR;10;1.1;mrg;2019-10-24;lan;A
26960;11110;golden;fnatic;16;MIBR;10;1.21;inf;2019-10-24;lan;A
26961;11110;golden;fnatic;16;MOUZ;12;1.06;inf;2019-10-23;lan;A
26962;11110;golden;fnatic;19;MOUZ;17;0.75;trn;2019-10-23;lan;A
26963;11110;golden;fnatic;13;Renegades;16;0.95;inf;2019-10-21;lan;A
26964;11110;golden;fnatic;9;Renegades;16;0.93;mrg;2019-10-21;lan;A
26965;11110;golden;fnatic;16;Imperial;14;1.41;inf;2019-10-21;lan;A
26966;11110;golden;fnatic;16;Imperial;7;1.31;trn;2019-10-21;lan;A
26967;11110;golden;fnatic;14;Astralis;16;0.73;trn;2019-10-16;lan;A
26968;11110;golden;fnatic;14;Astralis;16;0.98;inf;2019-10-16;lan;A
26969;11110;golden;fnatic;16;Aristocracy;8;1.5;mrg;2019-10-15;lan;A
26970;11110;golden;fnatic;8;Aristocracy;16;0.84;ovp;2019-10-15;lan;A
26971;11110;golden;fnatic;16;Aristocracy;11;1.27;trn;2019-10-15;lan;A
26972;11110;golden;fnatic;16;North;11;0.7;inf;2019-10-14;lan;A
26973;11110;golden;fnatic;16;North;11;0.83;nuke;2019-10-14;lan;A
26974;11110;golden;fnatic;16;Vitality;13;1.14;mrg;2019-06-10;lan;A
26975;11110;golden;fnatic;19;Vitality;16;1.21;inf;2019-06-10;lan;A
26976;11110;golden;fnatic;14;Vitality;16;0.87;d2;2019-06-10;lan;A
26977;11110;golden;fnatic;25;Astralis;23;0.86;nuke;2019-05-10;lan;A
26978;11110;golden;fnatic;16;Astralis;9;0.88;ovp;2019-05-10;lan;A
26979;11110;golden;fnatic;16;Ninjas in Pyjamas;9;1.2;ovp;2019-04-10;lan;A
26980;11110;golden;fnatic;8;Ninjas in Pyjamas;16;0.69;nuke;2019-04-10;lan;A
26981;11110;golden;fnatic;16;Ninjas in Pyjamas;12;0.78;d2;2019-04-10;lan;A
26982;11110;golden;fnatic;16;FURIA;5;1.24;inf;2019-03-10;lan;A
26983;11110;golden;fnatic;34;FURIA;32;0.97;ovp;2019-03-10;lan;A
26984;11110;golden;fnatic;16;G2;5;1.03;trn;2019-02-10;lan;A
26985;11110;golden;fnatic;16;G2;4;1.36;inf;2019-02-10;lan;A
26986;11110;golden;fnatic;16;TYLOO;10;0.95;d2;2019-01-10;lan;A
26987;11110;golden;fnatic;16;TYLOO;2;1.68;mrg;2019-01-10;lan;A
26988;11110;golden;fnatic;13;TYLOO;16;0.56;inf;2019-01-10;lan;A
26989;11110;golden;fnatic;7;ENCE;16;0.65;mrg;2019-01-10;lan;A
26990;11110;golden;Ninjas in Pyjamas;4;North;16;0.61;d2;2019-08-30;lan;A
26991;11110;golden;Ninjas in Pyjamas;8;North;16;0.54;trn;2019-08-30;lan;A
26992;11110;golden;Ninjas in Pyjamas;10;CR4ZY;16;0.83;trn;2019-08-29;lan;A
26993;11110;golden;Ninjas in Pyjamas;12;MIBR;16;0.91;d2;2019-08-28;lan;A
26994;11110;golden;Cloud9;13;G2;16;0.94;ovp;2019-06-19;lan;A
26995;11110;golden;Cloud9;12;G2;16;0.93;inf;2019-06-19;lan;A
26996;11110;golden;Cloud9;16;DETONA;9;0.9;mrg;2019-06-18;lan;A
26997;11110;golden;Cloud9;16;DETONA;4;1.39;d2;2019-06-18;lan;A
26998;11110;golden;Cloud9;9;Astralis;16;0.58;inf;2019-06-18;lan;A
26999;11110;golden;Cloud9;3;NRG;16;0.69;mrg;2019-05-29;lan;A
27000;11110;golden;Cloud9;11;NRG;16;0.88;trn;2019-05-29;lan;A
27001;11110;golden;Cloud9;16;NRG;10;1.75;d2;2019-05-29;lan;A
27002;11110;golden;Cloud9;7;fnatic;16;0.47;trn;2019-05-28;lan;A
27003;11110;golden;Cloud9;16;Ghost;10;1.49;d2;2019-05-24;lan;A
27004;11110;golden;Cloud9;16;Ghost;8;1.23;nuke;2019-05-24;lan;A
27005;11110;golden;Cloud9;13;Ghost;16;1.12;inf;2019-05-24;lan;A
27006;11110;golden;Cloud9;16;Infinity;11;1.13;inf;2019-05-23;lan;A
27007;11110;golden;Cloud9;16;Infinity;2;1.6;trn;2019-05-23;lan;A
27008;11110;golden;Cloud9;16;eUnited;7;1.21;d2;2019-05-22;lan;A
27009;11110;golden;Cloud9;16;eUnited;14;0.91;nuke;2019-05-22;lan;A
27010;11110;golden;Cloud9;8;eUnited;16;0.65;inf;2019-05-22;lan;A
